"feature" "subject_activity" "average"
"fBodyAcc-std()-Z" "laying" -0.945643635450566
"fBodyAcc-meanFreq()-X" "laying" -0.259376067222388
"fBodyAcc-meanFreq()-Y" "laying" 0.143045583957866
"fBodyAcc-meanFreq()-Z" "laying" 0.20318696277
"fBodyAccJerk-mean()-X" "laying" -0.980197655180041
"fBodyAccJerk-mean()-Y" "laying" -0.971383628894033
"fBodyAccJerk-mean()-Z" "laying" -0.976614530180041
"fBodyAccJerk-std()-X" "laying" -0.982459599243827
"fBodyAccJerk-std()-Y" "laying" -0.973051242896091
"fBodyAccJerk-std()-Z" "laying" -0.980971915740741
"fBodyAccJerk-meanFreq()-X" "laying" 0.105178707989746
"fBodyAccJerk-meanFreq()-Y" "laying" 0.00485365387352315
"fBodyAccJerk-meanFreq()-Z" "laying" 0.0699619900375761
"fBodyGyro-mean()-X" "laying" -0.962915035776389
"fBodyGyro-mean()-Y" "laying" -0.967582058544239
"fBodyGyro-mean()-Z" "laying" -0.964184423173868
"fBodyGyro-std()-X" "laying" -0.96974730340535
"fBodyGyro-std()-Y" "laying" -0.961365374902263
"fBodyGyro-std()-Z" "laying" -0.966725247165638
"fBodyGyro-meanFreq()-X" "laying" -0.0174605087394012
"fBodyGyro-meanFreq()-Y" "laying" -0.139337310710561
"fBodyGyro-meanFreq()-Z" "laying" 0.11328010251823
"fBodyAccMag-mean()" "laying" -0.94767271172428
"fBodyAccMag-std()" "laying" -0.934916672889661
"fBodyAccMag-meanFreq()" "laying" 0.116228984859398
"fBodyBodyAccJerkMag-mean()" "laying" -0.974300115365226
"fBodyBodyAccJerkMag-std()" "laying" -0.97318339962963
"fBodyBodyAccJerkMag-meanFreq()" "laying" 0.281115014821636
"fBodyBodyGyroMag-mean()" "laying" -0.95485445779321
"fBodyBodyGyroMag-std()" "laying" -0.942115714415638
"fBodyBodyGyroMag-meanFreq()" "laying" -0.0293652946094444
"fBodyBodyGyroJerkMag-mean()" "laying" -0.977968240452675
"fBodyBodyGyroJerkMag-std()" "laying" -0.976648216795267
"fBodyBodyGyroJerkMag-meanFreq()" "laying" 0.165728127309943
"tBodyAcc-mean()-X" "sitting" 0.273059614418965
"tBodyAcc-mean()-Y" "sitting" -0.0126895730832639
"tBodyAcc-mean()-Z" "sitting" -0.105517003220878
"tBodyAcc-std()-X" "sitting" -0.983446221750141
"tBodyAcc-std()-Y" "sitting" -0.934880562895515
"tBodyAcc-std()-Z" "sitting" -0.938981580616207
"tGravityAcc-mean()-X" "sitting" 0.879731193472144
"tGravityAcc-mean()-Y" "sitting" 0.108713540331707
"tGravityAcc-mean()-Z" "sitting" 0.153774088505577
"tGravityAcc-std()-X" "sitting" -0.979682230393922
"tGravityAcc-std()-Y" "sitting" -0.957672740350591
"tGravityAcc-std()-Z" "sitting" -0.947357438593134
"tBodyAccJerk-mean()-X" "sitting" 0.0758788492274395
"tBodyAccJerk-mean()-Y" "sitting" 0.00504690529678683
"tBodyAccJerk-mean()-Z" "sitting" -0.0024866605775919
"tBodyAccJerk-std()-X" "sitting" -0.984997226336522
"tBodyAccJerk-std()-Y" "sitting" -0.973883160517726
"tBodyAccJerk-std()-Z" "sitting" -0.982296486972425
"tBodyGyro-mean()-X" "sitting" -0.0384313168439482
"tBodyGyro-mean()-Y" "sitting" -0.0721208098964153
"tBodyGyro-mean()-Z" "sitting" 0.0777771461510523
"tBodyGyro-std()-X" "sitting" -0.981022213218908
"tBodyGyro-std()-Y" "sitting" -0.966708127310073
"tBodyGyro-std()-Z" "sitting" -0.958007496724817
"tBodyGyroJerk-mean()-X" "sitting" -0.0956521058184581
"tBodyGyroJerk-mean()-Y" "sitting" -0.040779780524009
"tBodyGyroJerk-mean()-Z" "sitting" -0.0507555280236061
"tBodyGyroJerk-std()-X" "sitting" -0.985705127658976
"tBodyGyroJerk-std()-Y" "sitting" -0.986502338745076
"tBodyGyroJerk-std()-Z" "sitting" -0.983805514068655
"tBodyAccMag-mean()" "sitting" -0.95464392144063
"tBodyAccMag-std()" "sitting" -0.939324188353517
"tGravityAccMag-mean()" "sitting" -0.95464392144063
"tGravityAccMag-std()" "sitting" -0.939324188353517
"tBodyAccJerkMag-mean()" "sitting" -0.98244444337085
"tBodyAccJerkMag-std()" "sitting" -0.978907079240293
"tBodyGyroMag-mean()" "sitting" -0.946724138930782
"tBodyGyroMag-std()" "sitting" -0.951199015615082
"tBodyGyroJerkMag-mean()" "sitting" -0.987880071435003
"tBodyGyroJerkMag-std()" "sitting" -0.98460762855937
"fBodyAcc-mean()-X" "sitting" -0.983091966702307
"fBodyAcc-mean()-Y" "sitting" -0.947917966193585
"fBodyAcc-mean()-Z" "sitting" -0.957031035425999
"fBodyAcc-std()-X" "sitting" -0.983747266764209
"fBodyAcc-std()-Y" "sitting" -0.932533490271469
"fBodyAcc-std()-Z" "sitting" -0.934336687975915
"fBodyAcc-meanFreq()-X" "sitting" -0.0426402475024423
"fBodyAcc-meanFreq()-Y" "sitting" 0.0653031714930951
"fBodyAcc-meanFreq()-Z" "sitting" 0.0802983762109857
"fBodyAccJerk-mean()-X" "sitting" -0.985188769302195
"fBodyAccJerk-mean()-Y" "sitting" -0.973988189836804
"fBodyAccJerk-mean()-Z" "sitting" -0.97956197226224
"fBodyAccJerk-std()-X" "sitting" -0.98618495368036
"fBodyAccJerk-std()-Y" "sitting" -0.975750855391109
"fBodyAccJerk-std()-Z" "sitting" -0.983670821046708
"fBodyAccJerk-meanFreq()-X" "sitting" 0.185014353841248
"fBodyAccJerk-meanFreq()-Y" "sitting" -0.0583108773539561
"fBodyAccJerk-meanFreq()-Z" "sitting" 0.00299622469976759
"fBodyGyro-mean()-X" "sitting" -0.977267261395611
"fBodyGyro-mean()-Y" "sitting" -0.972457592965672
"fBodyGyro-mean()-Z" "sitting" -0.961028716797974
"fBodyGyro-std()-X" "sitting" -0.982333273978616
"fBodyGyro-std()-Y" "sitting" -0.964033658897017
"fBodyGyro-std()-Z" "sitting" -0.961030235486775
"fBodyGyro-meanFreq()-X" "sitting" 0.0625911646973101
"fBodyGyro-meanFreq()-Y" "sitting" -0.218028334561964
"fBodyGyro-meanFreq()-Z" "sitting" -0.0126999936364434
"fBodyAccMag-mean()" "sitting" -0.952410413225098
"fBodyAccMag-std()" "sitting" -0.942000150701182
"fBodyAccMag-meanFreq()" "sitting" 0.114105393420517
"fBodyBodyAccJerkMag-mean()" "sitting" -0.978684370388295
"fBodyBodyAccJerkMag-std()" "sitting" -0.978154770658413
"fBodyBodyAccJerkMag-meanFreq()" "sitting" 0.281460817910214
"fBodyBodyGyroMag-mean()" "sitting" -0.964296113911086
"fBodyBodyGyroMag-std()" "sitting" -0.951641735873945
"fBodyBodyGyroMag-meanFreq()" "sitting" -0.076439552620045
"fBodyBodyGyroJerkMag-mean()" "sitting" -0.985335632976927
"fBodyBodyGyroJerkMag-std()" "sitting" -0.984491355740011
"fBodyBodyGyroJerkMag-meanFreq()" "sitting" 0.177738590515189
"tBodyAcc-mean()-X" "standing" 0.279153494050367
"tBodyAcc-mean()-Y" "standing" -0.016151886473745
"tBodyAcc-mean()-Z" "standing" -0.106586908690788
"tBodyAcc-std()-X" "standing" -0.98443471156873
"tBodyAcc-std()-Y" "standing" -0.932508714024134
"tBodyAcc-std()-Z" "standing" -0.939913504673138
"tGravityAcc-mean()-X" "standing" 0.941479635262329
"tGravityAcc-mean()-Y" "standing" -0.18424651390288
"tGravityAcc-mean()-Z" "standing" -0.0140519613122015
"tGravityAcc-std()-X" "standing" -0.988015176652676
"tGravityAcc-std()-Y" "standing" -0.969351769994753
"tGravityAcc-std()-Z" "standing" -0.953082525826338
"tBodyAccJerk-mean()-X" "standing" 0.0750279173525708
"tBodyAccJerk-mean()-Y" "standing" 0.00880525863452886
"tBodyAccJerk-mean()-Z" "standing" -0.00458206132902833
"tBodyAccJerk-std()-X" "standing" -0.97996855569255
"tBodyAccJerk-std()-Y" "standing" -0.964342752203568
"tBodyAccJerk-std()-Z" "standing" -0.979485931469045
"tBodyGyro-mean()-X" "standing" -0.0266871408413746
"tBodyGyro-mean()-Y" "standing" -0.0677118654705719
"tBodyGyro-mean()-Z" "standing" 0.0801422394994229
"tBodyGyro-std()-X" "standing" -0.94552836296957
"tBodyGyro-std()-Y" "standing" -0.961293278672613
"tBodyGyro-std()-Z" "standing" -0.957053051274921
"tBodyGyroJerk-mean()-X" "standing" -0.0997292806919727
"tBodyGyroJerk-mean()-Y" "standing" -0.0423171100101784
"tBodyGyroJerk-mean()-Z" "standing" -0.052095548445404
"tBodyGyroJerk-std()-X" "standing" -0.966957942859391
"tBodyGyroJerk-std()-Y" "standing" -0.980263299260231
"tBodyGyroJerk-std()-Z" "standing" -0.977067117235047
"tBodyAccMag-mean()" "standing" -0.954179661789087
"tBodyAccMag-std()" "standing" -0.946534779481637
"tGravityAccMag-mean()" "standing" -0.954179661789087
"tGravityAccMag-std()" "standing" -0.946534779481637
"tBodyAccJerkMag-mean()" "standing" -0.97711802452256
"tBodyAccJerkMag-std()" "standing" -0.971452977271773
"tBodyGyroMag-mean()" "standing" -0.942152523158447
"tBodyGyroMag-std()" "standing" -0.929531182355719
"tBodyGyroJerkMag-mean()" "standing" -0.978697092402938
"tBodyGyroJerkMag-std()" "standing" -0.973528580524659
"fBodyAcc-mean()-X" "standing" -0.98162230498426
"fBodyAcc-mean()-Y" "standing" -0.943132376852046
"fBodyAcc-mean()-Z" "standing" -0.957359650828961
"fBodyAcc-std()-X" "standing" -0.985859786930745
"fBodyAcc-std()-Y" "standing" -0.931132967334732
"fBodyAcc-std()-Z" "standing" -0.935439598488982
"fBodyAcc-meanFreq()-X" "standing" 0.0155958491724008
"fBodyAcc-meanFreq()-Y" "standing" -0.0332741191101417
"fBodyAcc-meanFreq()-Z" "standing" 0.0524670025367366
"fBodyAccJerk-mean()-X" "standing" -0.980008693961175
"fBodyAccJerk-mean()-Y" "standing" -0.96454742224554
"fBodyAccJerk-mean()-Z" "standing" -0.976157838746065
"fBodyAccJerk-std()-X" "standing" -0.981826075755509
"fBodyAccJerk-std()-Y" "standing" -0.966831630482686
"fBodyAccJerk-std()-Z" "standing" -0.981509250650577
"fBodyAccJerk-meanFreq()-X" "standing" 0.202899961364448
"fBodyAccJerk-meanFreq()-Y" "standing" -0.131892581837775
"fBodyAccJerk-meanFreq()-Z" "standing" 0.00670022889249738
"fBodyGyro-mean()-X" "standing" -0.943654258352571
"fBodyGyro-mean()-Y" "standing" -0.965302753756558
"fBodyGyro-mean()-Z" "standing" -0.958384988536201
"fBodyGyro-std()-X" "standing" -0.946971557429171
"fBodyGyro-std()-Y" "standing" -0.959498600608604
"fBodyGyro-std()-Z" "standing" -0.960689223903463
"fBodyGyro-meanFreq()-X" "standing" -0.227494715950519
"fBodyGyro-meanFreq()-Y" "standing" -0.216012369878284
"fBodyGyro-meanFreq()-Z" "standing" -0.0914293859460278
"fBodyAccMag-mean()" "standing" -0.955868098520462
"fBodyAccMag-std()" "standing" -0.949601613473977
"fBodyAccMag-meanFreq()" "standing" 0.0484947368601238
"fBodyBodyAccJerkMag-mean()" "standing" -0.971090423866737
"fBodyBodyAccJerkMag-std()" "standing" -0.970947966726128
"fBodyBodyAccJerkMag-meanFreq()" "standing" 0.251268415000934
"fBodyBodyGyroMag-mean()" "standing" -0.94790849906086
"fBodyBodyGyroMag-std()" "standing" -0.93063670339979
"fBodyBodyGyroMag-meanFreq()" "standing" -0.183705132389758
"fBodyBodyGyroJerkMag-mean()" "standing" -0.974885979685205
"fBodyBodyGyroJerkMag-std()" "standing" -0.973461064197272
"fBodyBodyGyroJerkMag-meanFreq()" "standing" 0.0848650395195068
"tBodyAcc-mean()-X" "walking" 0.276336875325203
"tBodyAcc-mean()-Y" "walking" -0.0179068331339779
"tBodyAcc-mean()-Z" "walking" -0.108881687638618
"tBodyAcc-std()-X" "walking" -0.314644454310285
"tBodyAcc-std()-Y" "walking" -0.0235829464260859
"tBodyAcc-std()-Z" "walking" -0.2739207990668
"tGravityAcc-mean()-X" "walking" 0.93499157825784
"tGravityAcc-mean()-Y" "walking" -0.196713497359117
"tGravityAcc-mean()-Z" "walking" -0.0538251249015482
"tGravityAcc-std()-X" "walking" -0.977612074494773
"tGravityAcc-std()-Y" "walking" -0.966903875917538
"tGravityAcc-std()-Z" "walking" -0.954597565156794
"tBodyAccJerk-mean()-X" "walking" 0.0767187377408595
"tBodyAccJerk-mean()-Y" "walking" 0.0115061924659823
"tBodyAccJerk-mean()-Z" "walking" -0.00231938614930952
"tBodyAccJerk-std()-X" "walking" -0.267288163330981
"tBodyAccJerk-std()-Y" "walking" -0.103141139217389
"tBodyAccJerk-std()-Z" "walking" -0.479147120981986
"tBodyGyro-mean()-X" "walking" -0.0347275766522822
"tBodyGyro-mean()-Y" "walking" -0.0694200436104837
"tBodyGyro-mean()-Z" "walking" 0.0863626487285566
"tBodyGyro-std()-X" "walking" -0.469914839340418
"tBodyGyro-std()-Y" "walking" -0.347921806314175
"tBodyGyro-std()-Z" "walking" -0.338448612532172
"tBodyGyroJerk-mean()-X" "walking" -0.0943007119992102
"tBodyGyroJerk-mean()-Y" "walking" -0.0445701108594715
"tBodyGyroJerk-mean()-Z" "walking" -0.0540064674427816
"tBodyGyroJerk-std()-X" "walking" -0.37622140274036
"tBodyGyroJerk-std()-Y" "walking" -0.512619067859872
"tBodyGyroJerk-std()-Z" "walking" -0.447427245411672
"tBodyAccMag-mean()" "walking" -0.167937853979757
"tBodyAccMag-std()" "walking" -0.33775398556687
"tGravityAccMag-mean()" "walking" -0.167937853979757
"tGravityAccMag-std()" "walking" -0.33775398556687
"tBodyAccJerkMag-mean()" "walking" -0.241451989838379
"tBodyAccJerkMag-std()" "walking" -0.214555894362491
"tBodyGyroMag-mean()" "walking" -0.274866019270244
"tBodyGyroMag-std()" "walking" -0.382629015979094
"tBodyGyroJerkMag-mean()" "walking" -0.460511516745528
"tBodyGyroJerkMag-std()" "walking" -0.498841024689745
"fBodyAcc-mean()-X" "walking" -0.297890931822619
"fBodyAcc-mean()-Y" "walking" -0.0423392245272938
"fBodyAcc-mean()-Z" "walking" -0.341840674953966
"fBodyAcc-std()-X" "walking" -0.322835798362427
"fBodyAcc-std()-Y" "walking" -0.0772063416317422
"fBodyAcc-std()-Z" "walking" -0.296078309260848
"fBodyAcc-meanFreq()-X" "walking" -0.28685827761899
"fBodyAcc-meanFreq()-Y" "walking" 0.0518636618040337
"fBodyAcc-meanFreq()-Z" "walking" 0.0749560748261487
"fBodyAccJerk-mean()-X" "walking" -0.31112743843018
"fBodyAccJerk-mean()-Y" "walking" -0.170395065771795
"fBodyAccJerk-mean()-Z" "walking" -0.451010514389593
"fBodyAccJerk-std()-X" "walking" -0.287897688500499
"fBodyAccJerk-std()-Y" "walking" -0.0908699078702335
"fBodyAccJerk-std()-Z" "walking" -0.506329080412654
"fBodyAccJerk-meanFreq()-X" "walking" -0.258388290587468
"fBodyAccJerk-meanFreq()-Y" "walking" -0.354659109992689
"fBodyAccJerk-meanFreq()-Z" "walking" -0.24068649680518
"fBodyGyro-mean()-X" "walking" -0.348237370890012
"fBodyGyro-mean()-Y" "walking" -0.388384886139303
"fBodyGyro-mean()-Z" "walking" -0.310406242610407
"fBodyGyro-std()-X" "walking" -0.510431986710081
"fBodyGyro-std()-Y" "walking" -0.331961524686347
"fBodyGyro-std()-Z" "walking" -0.410569112536585
"fBodyGyro-meanFreq()-X" "walking" -0.0677418230563182
"fBodyGyro-meanFreq()-Y" "walking" -0.0984530711444367
"fBodyGyro-meanFreq()-Z" "walking" -0.0721787297258188
"fBodyAccMag-mean()" "walking" -0.275558097404657
"fBodyAccMag-std()" "walking" -0.480002278144599
"fBodyAccMag-meanFreq()" "walking" 0.184417205519328
"fBodyBodyAccJerkMag-mean()" "walking" -0.214653971925401
"fBodyBodyAccJerkMag-std()" "walking" -0.221617770280105
"fBodyBodyAccJerkMag-meanFreq()" "walking" 0.0773140386701899
"fBodyBodyGyroMag-mean()" "walking" -0.409173038476359
"fBodyBodyGyroMag-std()" "walking" -0.47383309359518
"fBodyBodyGyroMag-meanFreq()" "walking" 0.163203814253339
"fBodyBodyGyroJerkMag-mean()" "walking" -0.515516844208937
"fBodyBodyGyroJerkMag-std()" "walking" -0.514404823691173
"fBodyBodyGyroJerkMag-meanFreq()" "walking" 0.130805801208583
"tBodyAcc-mean()-X" "walking_downstairs" 0.288137227760313
"tBodyAcc-mean()-Y" "walking_downstairs" -0.0163119254923574
"tBodyAcc-mean()-Z" "walking_downstairs" -0.105761624860013
"tBodyAcc-std()-X" "walking_downstairs" 0.100766330932127
"tBodyAcc-std()-Y" "walking_downstairs" 0.0595486228783642
"tBodyAcc-std()-Z" "walking_downstairs" -0.190804507442162
"tGravityAcc-mean()-X" "walking_downstairs" 0.926457404928876
"tGravityAcc-mean()-Y" "walking_downstairs" -0.168507222023357
"tGravityAcc-mean()-Z" "walking_downstairs" -0.0479709004743904
"tGravityAcc-std()-X" "walking_downstairs" -0.949748838733997
"tGravityAcc-std()-Y" "walking_downstairs" -0.934266078534851
"tGravityAcc-std()-Z" "walking_downstairs" -0.912460554516358
"tBodyAccJerk-mean()-X" "walking_downstairs" 0.0892266917679481
"tBodyAccJerk-mean()-Y" "walking_downstairs" 0.000746749097403983
"tBodyAccJerk-mean()-Z" "walking_downstairs" -0.00872860399406828
"tBodyAccJerk-std()-X" "walking_downstairs" -0.0338826468930654
"tBodyAccJerk-std()-Y" "walking_downstairs" -0.0736744063550434
"tBodyAccJerk-std()-Z" "walking_downstairs" -0.388666069444772
"tBodyGyro-mean()-X" "walking_downstairs" -0.0840345434632895
"tBodyGyro-mean()-Y" "walking_downstairs" -0.0529928638977233
"tBodyGyro-mean()-Z" "walking_downstairs" 0.0946781961059175
"tBodyGyro-std()-X" "walking_downstairs" -0.333817475057255
"tBodyGyro-std()-Y" "walking_downstairs" -0.339631376954339
"tBodyGyro-std()-Z" "walking_downstairs" -0.272809910672304
"tBodyGyroJerk-mean()-X" "walking_downstairs" -0.0728532273938407
"tBodyGyroJerk-mean()-Y" "walking_downstairs" -0.051263979292845
"tBodyGyroJerk-mean()-Z" "walking_downstairs" -0.0546961525371337
"tBodyGyroJerk-std()-X" "walking_downstairs" -0.38268977198606
"tBodyGyroJerk-std()-Y" "walking_downstairs" -0.465943810555121
"tBodyGyroJerk-std()-Z" "walking_downstairs" -0.326455992480064
"tBodyAccMag-mean()" "walking_downstairs" 0.101249699851558
"tBodyAccMag-std()" "walking_downstairs" 0.116488914352198
"tGravityAccMag-mean()" "walking_downstairs" 0.101249699851558
"tGravityAccMag-std()" "walking_downstairs" 0.116488914352198
"tBodyAccJerkMag-mean()" "walking_downstairs" -0.111801821250135
"tBodyAccJerkMag-std()" "walking_downstairs" -0.011220665881458
"tBodyGyroMag-mean()" "walking_downstairs" -0.129785639782795
"tBodyGyroMag-std()" "walking_downstairs" -0.251427800988919
"tBodyGyroJerkMag-mean()" "walking_downstairs" -0.416891551237909
"tBodyGyroJerkMag-std()" "walking_downstairs" -0.440929331631124
"fBodyAcc-mean()-X" "walking_downstairs" 0.035259668648926
"fBodyAcc-mean()-Y" "walking_downstairs" 0.0566826541965861
"fBodyAcc-mean()-Z" "walking_downstairs" -0.21372923278293
"fBodyAcc-std()-X" "walking_downstairs" 0.121937984843535
"fBodyAcc-std()-Y" "walking_downstairs" -0.0082336714233357
"fBodyAcc-std()-Z" "walking_downstairs" -0.245872896782916
"fBodyAcc-meanFreq()-X" "walking_downstairs" -0.400019573396373
"fBodyAcc-meanFreq()-Y" "walking_downstairs" 0.000603134408748222
"fBodyAcc-meanFreq()-Z" "walking_downstairs" 0.0924263373459659
"fBodyAccJerk-mean()-X" "walking_downstairs" -0.0722967761178656
"fBodyAccJerk-mean()-Y" "walking_downstairs" -0.116380593184566
"fBodyAccJerk-mean()-Z" "walking_downstairs" -0.333190280461238
"fBodyAccJerk-std()-X" "walking_downstairs" -0.0821905158144886
"fBodyAccJerk-std()-Y" "walking_downstairs" -0.091416460479564
"fBodyAccJerk-std()-Z" "walking_downstairs" -0.443554664639787
"fBodyAccJerk-meanFreq()-X" "walking_downstairs" -0.314941325453129
"fBodyAccJerk-meanFreq()-Y" "walking_downstairs" -0.386044309466579
"fBodyAccJerk-meanFreq()-Z" "walking_downstairs" -0.23740280265473
"fBodyGyro-mean()-X" "walking_downstairs" -0.217922875601003
"fBodyGyro-mean()-Y" "walking_downstairs" -0.317592694113158
"fBodyGyro-mean()-Z" "walking_downstairs" -0.16562514453862
"fBodyGyro-std()-X" "walking_downstairs" -0.375127467913848
"fBodyGyro-std()-Y" "walking_downstairs" -0.36185368284522
"fBodyGyro-std()-Z" "walking_downstairs" -0.38040999928478
"fBodyGyro-meanFreq()-X" "walking_downstairs" -0.170016349676807
"fBodyGyro-meanFreq()-Y" "walking_downstairs" -0.0440853930714011
"fBodyGyro-meanFreq()-Z" "walking_downstairs" -0.0187917610518457
"fBodyAccMag-mean()" "walking_downstairs" 0.142849426284481
"fBodyAccMag-std()" "walking_downstairs" -0.0754251669550853
"fBodyAccMag-meanFreq()" "walking_downstairs" 0.0250364653867319
"fBodyBodyAccJerkMag-mean()" "walking_downstairs" 0.00476245916278094
"fBodyBodyAccJerkMag-std()" "walking_downstairs" -0.0422714225290824
"fBodyBodyAccJerkMag-meanFreq()" "walking_downstairs" 0.0200704059537717
"fBodyBodyGyroMag-mean()" "walking_downstairs" -0.289525832505356
"fBodyBodyGyroMag-std()" "walking_downstairs" -0.361230992213905
"fBodyBodyGyroMag-meanFreq()" "walking_downstairs" 0.0671727851545073
"fBodyBodyGyroJerkMag-mean()" "walking_downstairs" -0.438007290282333
"fBodyBodyGyroJerkMag-std()" "walking_downstairs" -0.486442976081671
"fBodyBodyGyroJerkMag-meanFreq()" "walking_downstairs" 0.0957588246085356
"tBodyAcc-mean()-X" "walking_upstairs" 0.26229464948342
"tBodyAcc-mean()-Y" "walking_upstairs" -0.0259232890342181
"tBodyAcc-mean()-Z" "walking_upstairs" -0.120537934670272
"tBodyAcc-std()-X" "walking_upstairs" -0.237989747950635
"tBodyAcc-std()-Y" "walking_upstairs" -0.0160325123253303
"tBodyAcc-std()-Z" "walking_upstairs" -0.175449700484728
"tGravityAcc-mean()-X" "walking_upstairs" 0.875003375958549
"tGravityAcc-mean()-Y" "walking_upstairs" -0.281377193548575
"tGravityAcc-mean()-Z" "walking_upstairs" -0.14079566587547
"tGravityAcc-std()-X" "walking_upstairs" -0.948191332253886
"tGravityAcc-std()-Y" "walking_upstairs" -0.925549271962435
"tGravityAcc-std()-Z" "walking_upstairs" -0.901905618180052
"tBodyAccJerk-mean()-X" "walking_upstairs" 0.0767293215286917
"tBodyAccJerk-mean()-Y" "walking_upstairs" 0.00875888964679404
"tBodyAccJerk-mean()-Z" "walking_upstairs" -0.00600953398545337
"tBodyAccJerk-std()-X" "walking_upstairs" -0.360863432417876
"tBodyAccJerk-std()-Y" "walking_upstairs" -0.339226496686328
"tBodyAccJerk-std()-Z" "walking_upstairs" -0.627063649764249
"tBodyGyro-mean()-X" "walking_upstairs" 0.00682449600215674
"tBodyGyro-mean()-Y" "walking_upstairs" -0.0885225289752966
"tBodyGyro-mean()-Z" "walking_upstairs" 0.0598938080367487
"tBodyGyro-std()-X" "walking_upstairs" -0.46760713827921
"tBodyGyro-std()-Y" "walking_upstairs" -0.344231806672079
"tBodyGyro-std()-Z" "walking_upstairs" -0.237136760675842
"tBodyGyroJerk-mean()-X" "walking_upstairs" -0.112117464583562
"tBodyGyroJerk-mean()-Y" "walking_upstairs" -0.0386192672141386
"tBodyGyroJerk-mean()-Z" "walking_upstairs" -0.0525810278118912
"tBodyGyroJerk-std()-X" "walking_upstairs" -0.553132758357837
"tBodyGyroJerk-std()-Y" "walking_upstairs" -0.667339157124352
"tBodyGyroJerk-std()-Z" "walking_upstairs" -0.560989210937073
"tBodyAccMag-mean()" "walking_upstairs" -0.100204123946392
"tBodyAccMag-std()" "walking_upstairs" -0.249875157023391
"tGravityAccMag-mean()" "walking_upstairs" -0.100204123946392
"tGravityAccMag-std()" "walking_upstairs" -0.249875157023391
"tBodyAccJerkMag-mean()" "walking_upstairs" -0.390938624541516
"tBodyAccJerkMag-std()" "walking_upstairs" -0.385400351575259
"tBodyGyroMag-mean()" "walking_upstairs" -0.178281147518361
"tBodyGyroMag-std()" "walking_upstairs" -0.337142124176179
"tBodyGyroJerkMag-mean()" "walking_upstairs" -0.608047148013666
"tBodyGyroJerkMag-std()" "walking_upstairs" -0.666836734071891
"fBodyAcc-mean()-X" "walking_upstairs" -0.293406752279022
"fBodyAcc-mean()-Y" "walking_upstairs" -0.134950514403271
"fBodyAcc-mean()-Z" "walking_upstairs" -0.368122061042293
"fBodyAcc-std()-X" "walking_upstairs" -0.218887990072578
"fBodyAcc-std()-Y" "walking_upstairs" -0.0218110366534067
"fBodyAcc-std()-Z" "walking_upstairs" -0.146601790497137
"fBodyAcc-meanFreq()-X" "walking_upstairs" -0.436683976651101
"fBodyAcc-meanFreq()-Y" "walking_upstairs" -0.169851327169637
"fBodyAcc-meanFreq()-Z" "walking_upstairs" -0.265200271104081
"fBodyAccJerk-mean()-X" "walking_upstairs" -0.389896773119819
"fBodyAccJerk-mean()-Y" "walking_upstairs" -0.364666839787014
"fBodyAccJerk-mean()-Z" "walking_upstairs" -0.591670061637306
"fBodyAccJerk-std()-X" "walking_upstairs" -0.388992761276127
"fBodyAccJerk-std()-Y" "walking_upstairs" -0.357632925658886
"fBodyAccJerk-std()-Z" "walking_upstairs" -0.661590843134715
"fBodyAccJerk-meanFreq()-X" "walking_upstairs" -0.339080440587254
"fBodyAccJerk-meanFreq()-Y" "walking_upstairs" -0.452501330578951
"fBodyAccJerk-meanFreq()-Z" "walking_upstairs" -0.44116273987351
"fBodyGyro-mean()-X" "walking_upstairs" -0.394248174023122
"fBodyGyro-mean()-Y" "walking_upstairs" -0.45925346898967
"fBodyGyro-mean()-Z" "walking_upstairs" -0.296857721646179
"fBodyGyro-std()-X" "walking_upstairs" -0.49525397668763
"fBodyGyro-std()-Y" "walking_upstairs" -0.29318182767215
"fBodyGyro-std()-Z" "walking_upstairs" -0.292041341940868
"fBodyGyro-meanFreq()-X" "walking_upstairs" -0.212837257343873
"fBodyGyro-meanFreq()-Y" "walking_upstairs" -0.319518692055149
"fBodyGyro-meanFreq()-Z" "walking_upstairs" -0.26034110185728
"fBodyAccMag-mean()" "walking_upstairs" -0.26202811322658
"fBodyAccMag-std()" "walking_upstairs" -0.361753456901554
"fBodyAccMag-meanFreq()" "walking_upstairs" -0.0532170060678109
"fBodyBodyAccJerkMag-mean()" "walking_upstairs" -0.353961999926425
"fBodyBodyAccJerkMag-std()" "walking_upstairs" -0.434206731972435
"fBodyBodyAccJerkMag-meanFreq()" "walking_upstairs" 0.0628726058822474
"fBodyBodyGyroMag-mean()" "walking_upstairs" -0.449781382648834
"fBodyBodyGyroMag-std()" "walking_upstairs" -0.381406363802979
"fBodyBodyGyroMag-meanFreq()" "walking_upstairs" -0.168707548570072
"fBodyBodyGyroJerkMag-mean()" "walking_upstairs" -0.658694456439443
"fBodyBodyGyroJerkMag-std()" "walking_upstairs" -0.703083532121114
"fBodyBodyGyroJerkMag-meanFreq()" "walking_upstairs" 0.094112452115136
